game_link,game_id,box_score,team_games
http://limpar.locallabs.com/games/70a3373c-fb6b-4612-8b07-d7fe998efa33,70a3373c-fb6b-4612-8b07-d7fe998efa33,https://huskers.com/sports/baseball/stats/2022/texas-am-corpus-christi/boxscore/21380,http://limpar.locallabs.com/teams/5244d4ca-af95-4cfe-8ee4-e963d5ed102c/factoids/games
http://limpar.locallabs.com/games/0ba2eee5-9fd0-444d-b0a6-b000ed987298,0ba2eee5-9fd0-444d-b0a6-b000ed987298,https://huskers.com/sports/baseball/stats/2022/michigan/boxscore/21382,http://limpar.locallabs.com/teams/5244d4ca-af95-4cfe-8ee4-e963d5ed102c/factoids/games
http://limpar.locallabs.com/games/59429c58-93fe-4b24-a348-28784e53d3d9,59429c58-93fe-4b24-a348-28784e53d3d9,https://huskers.com/sports/baseball/stats/2022/michigan/boxscore/21383,http://limpar.locallabs.com/teams/5244d4ca-af95-4cfe-8ee4-e963d5ed102c/factoids/games
http://limpar.locallabs.com/games/4c0c976c-52f6-4ec3-9147-ce0024b3442a,4c0c976c-52f6-4ec3-9147-ce0024b3442a,https://huskers.com/sports/baseball/stats/2022/michigan/boxscore/21384,http://limpar.locallabs.com/teams/5244d4ca-af95-4cfe-8ee4-e963d5ed102c/factoids/games
http://limpar.locallabs.com/games/197587ad-7c5f-4b59-a25e-bdbc815055a8,197587ad-7c5f-4b59-a25e-bdbc815055a8,https://huskers.com/sports/baseball/stats/2022/creighton/boxscore/21385,http://limpar.locallabs.com/teams/5244d4ca-af95-4cfe-8ee4-e963d5ed102c/factoids/games
http://limpar.locallabs.com/games/594d2eff-3bb3-46a9-9580-389ef420e2c3,594d2eff-3bb3-46a9-9580-389ef420e2c3,https://utpbfalcons.com/sports/baseball/stats/2022/texas-am-international/boxscore/4295,http://limpar.locallabs.com/teams/26b64f2f-3401-4c8b-a8af-932c76c47fd4/factoids/games
http://limpar.locallabs.com/games/55a106ee-37f6-4f8a-8a18-d3d276c53d76,55a106ee-37f6-4f8a-8a18-d3d276c53d76,https://utpbfalcons.com/sports/baseball/stats/2022/texas-am-international/boxscore/4297,
http://limpar.locallabs.com/games/9667b7b9-f814-44e0-9204-a0400acbb0c5,9667b7b9-f814-44e0-9204-a0400acbb0c5,https://utpbfalcons.com/sports/baseball/stats/2022/texas-am-international/boxscore/4298,
http://limpar.locallabs.com/games/0f05b6d6-b439-438d-bb5f-43b6ca33fdef,0f05b6d6-b439-438d-bb5f-43b6ca33fdef,https://utpbfalcons.com/sports/baseball/stats/2022/texas-am-international/boxscore/4296,
http://limpar.locallabs.com/games/639cac4b-0154-4fe1-b34c-fcb54ba34f0e,639cac4b-0154-4fe1-b34c-fcb54ba34f0e,https://utpbfalcons.com/sports/baseball/stats/2022/texas-am-kingsville/boxscore/4299,
http://limpar.locallabs.com/games/13245859-e6ac-458e-b0ca-88ccec60fcd5,13245859-e6ac-458e-b0ca-88ccec60fcd5,https://utpbfalcons.com/sports/baseball/stats/2022/texas-am-kingsville/boxscore/4300,
http://limpar.locallabs.com/games/8b680b0f-0975-4311-bdad-a9f43fd19cfa,8b680b0f-0975-4311-bdad-a9f43fd19cfa,https://utpbfalcons.com/sports/baseball/stats/2022/texas-am-kingsville/boxscore/4301,
http://limpar.locallabs.com/games/e53bf5a6-ab95-4916-aa70-9ee592a6c73d,e53bf5a6-ab95-4916-aa70-9ee592a6c73d,https://utpbfalcons.com/sports/baseball/stats/2022/texas-am-kingsville/boxscore/4302,
http://limpar.locallabs.com/games/48558508-8840-4157-83df-6553dd736b18,48558508-8840-4157-83df-6553dd736b18,https://utpbfalcons.com/sports/baseball/stats/2022/st-edward-s/boxscore/4304,
http://limpar.locallabs.com/games/8c462e4c-0a58-4e8d-aa4a-c27b1a677587,8c462e4c-0a58-4e8d-aa4a-c27b1a677587,https://utpbfalcons.com/sports/baseball/stats/2022/st-edward-s/boxscore/4305,
http://limpar.locallabs.com/games/d774a1fa-78ac-467c-a24c-e4b9894f2c01,d774a1fa-78ac-467c-a24c-e4b9894f2c01,https://utpbfalcons.com/sports/baseball/stats/2022/st-edward-s/boxscore/4306,
http://limpar.locallabs.com/games/359339e5-4c06-4495-84b9-bc101558765b,359339e5-4c06-4495-84b9-bc101558765b,https://utpbfalcons.com/sports/baseball/stats/2022/st-edward-s/boxscore/4307,
http://limpar.locallabs.com/games/606b350b-b3d1-4de1-8faa-c1d5920731c4,606b350b-b3d1-4de1-8faa-c1d5920731c4,https://utpbfalcons.com/sports/baseball/stats/2022/west-texas-am/boxscore/4308,
http://limpar.locallabs.com/games/b148d4f9-4d8d-480d-908b-107d2103625d,b148d4f9-4d8d-480d-908b-107d2103625d,https://utpbfalcons.com/sports/baseball/stats/2022/eastern-new-mexico/boxscore/4313,
http://limpar.locallabs.com/games/1bf6624f-5c27-400b-8dcf-32dbf360b22c,1bf6624f-5c27-400b-8dcf-32dbf360b22c,https://utpbfalcons.com/sports/baseball/stats/2022/eastern-new-mexico/boxscore/4314,
http://limpar.locallabs.com/games/3535dcd2-9667-4936-b04b-14548b5d3c19,3535dcd2-9667-4936-b04b-14548b5d3c19,https://utpbfalcons.com/sports/baseball/stats/2022/eastern-new-mexico/boxscore/4315,
http://limpar.locallabs.com/games/c1f95543-cce2-49fb-848e-b6334de50547,c1f95543-cce2-49fb-848e-b6334de50547,https://utpbfalcons.com/sports/baseball/stats/2022/cameron/boxscore/4317,
http://limpar.locallabs.com/games/857ea34f-0ea5-4aac-9b8a-9c7aa5c00de8,857ea34f-0ea5-4aac-9b8a-9c7aa5c00de8,https://utpbfalcons.com/sports/baseball/stats/2022/cameron/boxscore/4318,
http://limpar.locallabs.com/games/486f8a8d-9463-4d52-80c0-b84570e2bdd5,486f8a8d-9463-4d52-80c0-b84570e2bdd5,https://utpbfalcons.com/sports/baseball/stats/2022/ut-tyler/boxscore/4321,
http://limpar.locallabs.com/games/5c188075-5aa1-48b9-aeb4-ee324648865f,5c188075-5aa1-48b9-aeb4-ee324648865f,https://utpbfalcons.com/sports/baseball/stats/2022/ut-tyler/boxscore/4322,
http://limpar.locallabs.com/games/40c34da6-3285-41e6-ba34-edc0d964738f,40c34da6-3285-41e6-ba34-edc0d964738f,https://utpbfalcons.com/sports/baseball/stats/2022/ut-tyler/boxscore/4323,
http://limpar.locallabs.com/games/3fb900fe-3ba2-4f9f-bce9-ef6e4132db7c,3fb900fe-3ba2-4f9f-bce9-ef6e4132db7c,https://utpbfalcons.com/sports/baseball/stats/2022/ut-tyler/boxscore/4324,
